"Crash_ID","At_Intersection_Flag","Crash_Date","Crash_Death_Count","Crash_Non.Suspected_Serious_Injury_Count","Crash_Not_Injured_Count","Crash_Possible_Injury_Count","Crash_Severity","Crash_Suspected_Serious_Injury_Count","Crash_Total_Injury_Count","Crash_Unknown_Injury_Count","Latitude","Longitude","Street_Name","Street_Number","Driver_Alcohol_Result","Driver_Blood_Alcohol_Content_Test_Result","Driver_Drug_Test_Result","Unit_Death_Count","Unit_Description","Unit_Non.Suspected_Serious_Injury_Count","Unit_Not_Injured_Count","Unit_Possible_Injury_Count","Unit_Suspected_Serious_Injury_Count","Unit_Total_Injury_Count","Unit_Unknown_Injury_Count","Person_Death_Count","Person_Injury_Severity","Person_Not_Injured_Count","Person_Possible_Injury_Count","Person_Suspected_Serious_Injury_Count","Person_Total_Injury_Count","Person_Type","Crash_Month"
13443310,TRUE,"2013-09-09",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.40298498,-98.50341231,"S FLORES ST",2128,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","September"
13448617,TRUE,"2013-09-09",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.44156497,-98.47024232,"N PINE ST",1798,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","September"
13448168,FALSE,"2013-09-11",0,0,0,1,"C - POSSIBLE INJURY",0,1,0,29.52937495,-98.58087229,"KENTON RAPIDS",5000,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","September"
13454647,FALSE,"2013-09-11",0,0,1,0,"N - NOT INJURED",0,0,1,29.42800834,-98.56993721,"W OLD US HIGHWAY 90",464,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,0,0,1,0,"99 - UNKNOWN",0,0,0,0,"4 - PEDESTRIAN","September"
13458650,TRUE,"2013-09-11",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.45400559,-98.55068183,"SS0421",700,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","September"
13446023,FALSE,"2013-09-12",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.58905721,-98.37884606,"JUDSON RD",15971,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","September"
13446449,FALSE,"2013-09-12",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.51571119,-98.45235816,"NACOGDOCHES RD",2396,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","September"
13446532,FALSE,"2013-09-12",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.5682204,-98.38501776,"FM2252",13989,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","September"
13448279,FALSE,"2013-09-13",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.41784265,-98.66280769,"MARBACH RD",9020,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","September"
13448575,FALSE,"2013-09-13",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.44157497,-98.69386227,"COUGAR GAP",10300,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","September"
13450281,TRUE,"2013-09-16",0,0,2,0,"N - NOT INJURED",0,0,0,29.49318496,-98.68074226,"CLIFFBRIER DR",5800,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","September"
13451045,TRUE,"2013-09-16",0,0,2,0,"N - NOT INJURED",0,0,0,29.37416498,-98.46126232,"MONTICELLO CT",650,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","September"
13453305,TRUE,"2013-09-17",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.54368495,-98.58156229,"PRUE RD",5000,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","September"
13459107,TRUE,"2013-09-17",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.42706497,-98.52707231,"S ZARZAMORA ST",198,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","September"
13454630,TRUE,"2013-09-18",0,0,2,0,"N - NOT INJURED",0,0,0,29.42400497,-98.48896231,"E COMMERCE ST",399,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","September"
13458036,TRUE,"2013-09-18",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.45594497,-98.5236023,"N ZARZAMORA ST",2700,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","September"
13458011,TRUE,"2013-09-19",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.46948496,-98.5310823,"FREDERICKSBURG RD",2798,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","September"
13458487,TRUE,"2013-09-20",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.40682497,-98.49050232,"BARBE ST",298,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","September"
13459256,TRUE,"2013-09-21",0,1,3,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41939497,-98.5418423,"CASTROVILLE RD",300,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","September"
13500656,TRUE,"2013-10-17",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.44214484,-98.54107071,"W POPLAR ST",3199,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","October"
13505257,TRUE,"2013-10-17",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.47336496,-98.5349123,"FREDERICKSBURG RD",3332,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13500546,FALSE,"2013-10-18",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.40524085,-98.62917228,"W MILITARY DR",6834,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13509527,TRUE,"2013-10-18",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.46913229,-98.56996215,"SS0421",1598,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"3 - PEDALCYCLIST","October"
13504471,TRUE,"2013-10-19",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.41963497,-98.52804231,"S ZARZAMORA ST",898,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October"
13500856,FALSE,"2013-10-20",0,0,2,0,"N - NOT INJURED",0,0,0,29.55277046,-98.5781845,"WOODSTONE DR",4956,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","October"
13508871,FALSE,"2013-10-21",1,0,1,0,"K - FATAL INJURY",0,0,0,29.42618413,-98.51733197,"BUENA VISTA ST",1745,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","October"
13509350,TRUE,"2013-10-21",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.54989087,-98.5113173,"FM2696",12000,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October"
13509375,TRUE,"2013-10-22",0,0,3,1,"C - POSSIBLE INJURY",0,1,0,29.56020003,-98.39496582,"FM2252",13100,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","October"
13509573,TRUE,"2013-10-22",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.34761499,-98.51625231,"COMMERCIAL AVE",3000,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13513623,FALSE,"2013-10-23",1,0,3,0,"K - FATAL INJURY",2,2,0,29.44927476,-98.58139784,"CULEBRA RD",3928,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","October"
13513623,FALSE,"2013-10-23",1,0,3,0,"K - FATAL INJURY",2,2,0,29.44927476,-98.58139784,"CULEBRA RD",3928,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","October"
13513623,FALSE,"2013-10-23",1,0,3,0,"K - FATAL INJURY",2,2,0,29.44927476,-98.58139784,"CULEBRA RD",3928,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","October"
13515189,FALSE,"2013-10-23",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,2,29.44558339,-98.48489478,"W GRAYSON ST",362,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13514865,TRUE,"2013-10-24",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41571497,-98.49867231,"GUADALUPE ST",101,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13515177,TRUE,"2013-10-24",0,2,1,0,"B - SUSPECTED MINOR INJURY",0,2,0,29.44169497,-98.49185231,"MCCULLOUGH AVE",1400,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13515177,TRUE,"2013-10-24",0,2,1,0,"B - SUSPECTED MINOR INJURY",0,2,0,29.44169497,-98.49185231,"MCCULLOUGH AVE",1400,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13515258,TRUE,"2013-10-24",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.42454497,-98.49145231,"N ST MARYS ST",100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October"
13515258,TRUE,"2013-10-24",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.42454497,-98.49145231,"N ST MARYS ST",100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","October"
13515347,FALSE,"2013-10-24",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.44898826,-98.49185371,"MCCULLOUGH AVE",2063,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","October"
13514879,TRUE,"2013-10-25",0,0,2,0,"N - NOT INJURED",0,0,0,29.49656495,-98.41232233,"KINGSTON DR",800,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","October"
13515174,TRUE,"2013-10-25",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.44071497,-98.52543231,"N ZARZAMORA ST",1300,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","October"
13515254,TRUE,"2013-10-25",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.36000493,-98.4813831,"SS0536",3302,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","October"
13515962,TRUE,"2013-10-25",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.43041497,-98.48518232,"BROADWAY ST",500,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","October"
13520933,FALSE,"2013-10-26",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41473497,-98.53244231,"POTOSI ST",1900,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13518199,FALSE,"2013-10-27",0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.41932498,-98.59011229,"STATE HIGHWAY 151",4999,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"3 - PEDALCYCLIST","October"
13518237,FALSE,"2013-10-27",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.40696766,-98.48654158,"W CAROLINA ST",185,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October"
13517554,TRUE,"2013-10-28",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.42816497,-98.52692231,"W COMMERCE ST",2899,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October"
13517571,TRUE,"2013-10-28",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.56361494,-98.48652231,"EMBASSY OAKS",400,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13518387,TRUE,"2013-10-28",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.42376497,-98.57957229,"W OLD US HIGHWAY 90",898,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","October"
13520645,FALSE,"2013-10-28",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.45025789,-98.56072279,"CAMINO SANTA MARIA ST",230,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","October"
13520828,FALSE,"2013-10-28",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.40255014,-98.40545142,"SL0013",1742,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13521218,TRUE,"2013-10-29",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.45298497,-98.5603723,"CAMINO SANTA MARIA ST",499,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","October"
13521929,FALSE,"2013-10-29",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.43302805,-98.49283125,"SEYMOUR ST",13,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October"
13522549,FALSE,"2013-10-30",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.34183022,-98.51082553,"GARNETT AVE",8366,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","October"
13524216,FALSE,"2013-10-31",1,0,1,0,"K - FATAL INJURY",0,0,0,29.55378711,-98.40313625,"FM2252",12521,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","October"
13581793,TRUE,"2013-11-09",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.42761497,-98.52114231,"W COMMERCE ST",2399,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","November"
13576852,TRUE,"2013-11-11",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.47336496,-98.5349123,"VANCE JACKSON RD",100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November"
13570317,FALSE,"2013-11-15",0,0,1,0,"N - NOT INJURED",0,0,1,29.44912631,-98.50083492,"W ASHBY PL",689,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,0,0,0,1,0,"99 - UNKNOWN",0,0,0,0,"3 - PEDALCYCLIST","November"
13569065,TRUE,"2013-11-19",0,1,0,0,"B - SUSPECTED MINOR INJURY",0,1,1,29.43421497,-98.52622231,"N ZARZAMORA ST",700,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November"
13570586,FALSE,"2013-11-24",1,0,1,0,"K - FATAL INJURY",0,0,0,29.37388931,-98.48128915,"SS0536",2712,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","November"
13565990,FALSE,"2013-11-25",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.54838113,-98.51021801,"FM2696",11791,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","November"
13566082,TRUE,"2013-11-25",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.41783498,-98.65476227,"MARBACH RD",8298,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November"
13574080,TRUE,"2013-11-25",0,0,2,0,"N - NOT INJURED",0,0,0,29.42855497,-98.49390231,"W PECAN ST",200,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","November"
13581796,FALSE,"2013-11-25",1,0,1,0,"K - FATAL INJURY",0,0,0,29.38517965,-98.47349232,"S HACKBERRY ST",3188,"No Data","No Data","No Data",1,"4 - PEDESTRIAN",0,0,0,0,0,0,1,"K - FATAL INJURY",0,0,0,0,"4 - PEDESTRIAN","November"
13568832,FALSE,"2013-11-26",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.48995148,-98.44176624,"SL0368",1305,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November"
13571834,FALSE,"2013-11-26",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.48097496,-98.60103229,"STEMMONS",5800,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","November"
13570232,FALSE,"2013-11-27",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.4709186,-98.40234233,"INDUSTRY PARK DR",4477,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November"
13570400,FALSE,"2013-11-27",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.34600369,-98.61476154,"FM2536",5997,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","November"
13570601,FALSE,"2013-11-27",0,1,4,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.40687764,-98.62408228,"PINN RD",2336,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","November"
13570982,FALSE,"2013-11-27",0,0,0,0,"A - SUSPECTED SERIOUS INJURY",1,1,1,29.38146409,-98.50137513,"S FLORES ST",4475,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","November"
13578586,TRUE,"2013-11-27",0,0,0,0,"99 - UNKNOWN",0,0,2,29.47601496,-98.50786231,"LEE HALL",900,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,0,0,1,0,"99 - UNKNOWN",0,0,0,0,"4 - PEDESTRIAN","November"
13570964,FALSE,"2013-11-28",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.45021968,-98.4871976,"N ST MARYS ST",2703,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"3 - PEDALCYCLIST","November"
13571945,FALSE,"2013-11-29",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.41628954,-98.5558624,"S GENERAL MCMULLEN DR",984,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","November"
13578760,FALSE,"2013-12-02",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.55519495,-98.61046228,"MESA VERDE ST",6200,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","December"
13589612,TRUE,"2013-12-02",0,0,1,1,"C - POSSIBLE INJURY",0,1,0,29.38225498,-98.63596228,"VALLEY HI DR",200,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","December"
13578072,FALSE,"2013-12-03",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.43855133,-98.54901503,"RUIZ ST",3000,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December"
13582153,TRUE,"2013-12-03",0,0,0,1,"C - POSSIBLE INJURY",0,1,2,29.45480497,-98.49738231,"W MAGNOLIA AVE",301,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","December"
13584758,FALSE,"2013-12-04",0,1,1,0,"B - SUSPECTED MINOR INJURY",0,1,0,29.42286343,-98.57552531,"CHULITA DR",4415,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",1,0,0,0,1,0,0,"B - SUSPECTED MINOR INJURY",0,0,0,1,"4 - PEDESTRIAN","December"
13581885,FALSE,"2013-12-05",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.57210496,-98.62981227,"JETLYN DR",100,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","December"
13583714,FALSE,"2013-12-05",0,0,2,0,"N - NOT INJURED",0,0,0,29.44083689,-98.4990267,"SAN PEDRO AVE",803,"No Data","No Data","No Data",0,"3 - PEDALCYCLIST",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"3 - PEDALCYCLIST","December"
13584771,FALSE,"2013-12-06",0,0,1,0,"A - SUSPECTED SERIOUS INJURY",1,1,0,29.47056925,-98.57291474,"SS0421",1800,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,0,1,1,0,0,"A - SUSPECTED SERIOUS INJURY",0,0,1,1,"4 - PEDESTRIAN","December"
13585031,FALSE,"2013-12-06",0,0,1,0,"N - NOT INJURED",0,0,1,29.38907794,-98.46541551,"S PALMETTO AVE",2816,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","December"
13585396,TRUE,"2013-12-06",0,0,0,1,"C - POSSIBLE INJURY",0,1,1,29.46647496,-98.49180231,"E HILDEBRAND AVE",198,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","December"
13584886,TRUE,"2013-12-08",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.42754497,-98.48666232,"N ALAMO ST",198,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,0,1,0,1,0,0,"C - POSSIBLE INJURY",0,1,0,1,"4 - PEDESTRIAN","December"
13584886,TRUE,"2013-12-08",0,0,2,1,"C - POSSIBLE INJURY",0,1,0,29.42754497,-98.48666232,"N ALAMO ST",198,"No Data","No Data","No Data",0,"4 - PEDESTRIAN",0,1,0,0,0,0,0,"N - NOT INJURED",1,0,0,0,"4 - PEDESTRIAN","December"
