Crash ID,Crash Date,Crash Year,Person Injury Severity,Person Non-Suspected Serious Injury Count,Person Not Injured Count,Person Possible Injury Count,Person Suspected Serious Injury Count,Person Total Injury Count,Person Type
15360257,9/29/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15360257,9/29/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15363615,9/29/16,2016,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
15349383,9/30/16,2016,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
15350149,10/1/16,2016,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
15350588,10/1/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15350900,10/1/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15350997,10/1/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15351051,10/1/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15353278,10/1/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15355164,10/3/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15355500,10/3/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15355644,10/3/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15367358,10/3/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15356598,10/4/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15357248,10/4/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15357248,10/4/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15358775,10/5/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15359852,10/5/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15359908,10/5/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15360298,10/6/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15360368,10/6/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15360393,10/6/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15363361,10/6/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15362662,10/7/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15364110,10/7/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15366144,10/7/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15370421,10/7/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15363275,10/8/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15366866,10/8/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15374652,10/8/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15363756,10/9/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15371157,10/9/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15368109,10/10/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15377050,10/10/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15367157,10/11/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15368775,10/11/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15390588,10/11/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15372049,10/12/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15372049,10/12/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15372052,10/12/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15372913,10/12/16,2016,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
15389825,10/12/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15375077,10/13/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15373016,10/14/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15373016,10/14/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15373016,10/14/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15375187,10/14/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15376664,10/14/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15376042,10/15/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15376716,10/15/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15376714,10/16/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15376714,10/16/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15385598,10/16/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15389437,10/16/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15382339,10/17/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15382339,10/17/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15384684,10/17/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15384684,10/17/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15384684,10/17/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15388624,10/17/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15385737,10/18/16,2016,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
15386636,10/18/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15388526,10/19/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15388775,10/19/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15387496,10/20/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15388247,10/20/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15388528,10/21/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15389197,10/21/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15389667,10/21/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15419133,10/22/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15392589,10/23/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15392591,10/23/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15392845,10/23/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15394541,10/24/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15395277,10/24/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15395405,10/24/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15396409,10/25/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15397173,10/25/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15408950,10/25/16,2016,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
15397747,10/26/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15399586,10/26/16,2016,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
15399877,10/26/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15401521,10/26/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15398452,10/27/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15399703,10/27/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15409363,10/27/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15409388,10/27/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15409388,10/27/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15412823,10/27/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15401695,10/28/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15401695,10/28/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15408994,10/28/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15408994,10/28/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15412415,10/28/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15416169,10/28/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15402687,10/29/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15402765,10/29/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15403078,10/29/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15403221,10/29/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15408417,10/29/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15408418,10/29/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15408418,10/29/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15410813,10/29/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15451759,10/29/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15405873,10/30/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15406257,10/30/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15406968,10/30/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15410773,10/30/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15407985,10/31/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15408402,10/31/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15415878,10/31/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15417123,10/31/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15437127,10/31/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15408439,11/1/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15408605,11/1/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15409749,11/1/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15409806,11/1/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15419142,11/1/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15410872,11/2/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15412139,11/2/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15415448,11/2/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15415448,11/2/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15415448,11/2/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15415867,11/2/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15416063,11/2/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15412833,11/3/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15415907,11/3/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15422389,11/3/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15426399,11/3/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15415456,11/4/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15419574,11/4/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15427210,11/4/16,2016,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
15415890,11/5/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15424632,11/5/16,2016,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
15428194,11/5/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15429662,11/5/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15419659,11/6/16,2016,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
15419009,11/7/16,2016,99 - UNKNOWN,0,0,0,0,0,4 - PEDESTRIAN
15419016,11/7/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15421344,11/7/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15423251,11/8/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15429138,11/8/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15423785,11/9/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15424548,11/9/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15426151,11/9/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15426411,11/9/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15426485,11/9/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15427315,11/9/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15428028,11/9/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15432016,11/9/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15435047,11/9/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15465293,11/9/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15427280,11/10/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15428205,11/10/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15428772,11/10/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15428720,11/11/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15429053,11/11/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15429134,11/11/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15438708,11/11/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15441877,11/11/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15429064,11/12/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15429489,11/12/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15433068,11/13/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15437562,11/14/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15436896,11/15/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15437423,11/15/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15440034,11/15/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15447146,11/15/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15451542,11/15/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15437478,11/16/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15438454,11/16/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15439845,11/16/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15439908,11/16/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15440053,11/16/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15441760,11/16/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15442676,11/16/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15448174,11/16/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15448926,11/16/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15442315,11/17/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15442709,11/17/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15442709,11/17/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15443215,11/17/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15451297,11/17/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15442270,11/18/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15442272,11/18/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15442284,11/18/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15442284,11/18/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15442818,11/18/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15464207,11/18/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15443053,11/19/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15443616,11/19/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15443911,11/19/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15452413,11/19/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15449943,11/20/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15451992,11/20/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15451992,11/20/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15449182,11/21/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15451265,11/22/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15451274,11/22/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15451279,11/22/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15451846,11/22/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15488182,11/22/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15451831,11/23/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15451963,11/23/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15452344,11/23/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15482141,11/23/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15454045,11/25/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15454180,11/25/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15454181,11/25/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15454453,11/25/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15454958,11/25/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15458480,11/25/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15458481,11/25/16,2016,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
15454837,11/26/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15455388,11/26/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15455184,11/27/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15460756,11/27/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15462196,11/28/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15460920,11/29/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15462646,11/29/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15464739,11/29/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15472430,11/29/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15481945,11/29/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15463765,11/30/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15465598,11/30/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15466271,11/30/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15467261,11/30/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15464861,12/1/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15466645,12/1/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15466680,12/1/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15478422,12/1/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15478422,12/1/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15479276,12/2/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15468722,12/3/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15468249,12/4/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15468249,12/4/16,2016,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
15475114,12/4/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15475574,12/4/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15474934,12/5/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15477333,12/5/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15475753,12/6/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15478879,12/6/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15480872,12/6/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15481166,12/6/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15501486,12/6/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15479336,12/8/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15480860,12/8/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15481375,12/9/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15489825,12/9/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15503024,12/9/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15482429,12/10/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15484915,12/10/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15485476,12/10/16,2016,A - SUSPECTED SERIOUS INJURY,0,0,0,1,1,4 - PEDESTRIAN
15485604,12/10/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15482621,12/11/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15484917,12/11/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15485078,12/11/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15485411,12/11/16,2016,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
15485523,12/12/16,2016,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
15485575,12/12/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15485575,12/12/16,2016,N - NOT INJURED,0,1,0,0,0,4 - PEDESTRIAN
15489850,12/12/16,2016,K - FATAL INJURY,0,0,0,0,0,4 - PEDESTRIAN
15488344,12/13/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15489039,12/13/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15489685,12/14/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
15490987,12/14/16,2016,B - SUSPECTED MINOR INJURY,1,0,0,0,1,4 - PEDESTRIAN
15491157,12/14/16,2016,C - POSSIBLE INJURY,0,0,1,0,1,4 - PEDESTRIAN
